gene,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
ADAM30,2373.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.57346672099513,560.0,0.009313993000000001,0.0,0.0,0.023933126939796462,0.09573250775918583,0.8534676325485347,0.1045515843995973,-0.01935,0.01845,0,0,1,0,0
ANGEL2,1635.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.269041276002284,412.0,0.01206556,1.6735744881134956e-06,7.0,9.224363207461293,0.470249003590808,0.05111136737247182,0.015536754403200704,0.16766666666666666,0.2368347712834602,0,0,2,0,0
ANKRD13C,1626.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.17413034693236,396.0,-0.001240119,2.9449640668634333e-06,4.0,8.964004835177366,0.4098526105986589,0.2960367705925915,0.1004696436910857,-0.01355,0.01265,0,0,1,0,0
ANKRD34A,1491.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.255156446955844,460.01446945337614,0.017896766112546446,0.0,0.0,3.8925898931209466,1.0435572061274323,0.2960367705925915,0.1004696436910857,-0.0033,0.0043,0,0,1,0,0
ARL8A,561.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.308224803963906,297.0,0.03403832,3.205116257344207e-06,8.0,10.7299518252326,0.4508560984646445,0.05769673944210635,0.017718601169798936,0.3885,0.3894,0,0,1,0,0
ASH1L,8895.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.902882929227122,247.0,0.03315029,1.4643366527007545e-07,5.0,10.612225599565011,0.8278339501375737,0.035654614744146274,0.009236271586362069,0.3909,0.3918,0,0,1,0,0
ATAD3A,1905.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.70933122936915,248.0,0.02688662,0.00010712079593960285,52.0,9.22664254789968,0.6901602352794921,0.057069321777293,0.0210890482925298,0.0190269692164335,0.12695526552728706,0,0,1,0,0
ATAD3C,1236.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.718474345664546,187.0,0.02728094,2.2670096203953265e-07,3.0,6.367739044728688,1.8055310775067444,0.7464290023009645,0.18007624244391107,0.0190269692164335,0.12695526552728706,0,0,1,0,0
BCAN,2736.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.82039791471944,180.0,0.03666845,0.00024367720298562509,13.0,6.122145153866409,1.8970448100313573,0.5327918450038509,0.17101388217508035,0.3909,0.3918,0,0,3,0,0
BTBD8,1137.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.747612797899208,406.0,-0.006138818000000001,1.5207478487592262e-07,2.0,2.2726854887275376,1.1678692677234679,0.16580715359289558,0.15465880281354724,-0.4354,0.4345,0,0,1,0,0
C1orf174,732.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.925648893437895,412.0,0.02028935,2.4449924518719226e-05,9.0,8.285721092660353,0.36477256038577455,0.07991813084814478,0.0732329289666308,0.0190269692164335,0.12695526552728706,0,0,1,0,0
C1orf94,1797.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.804565660376953,907.0,0.01607165,0.00021495139705683368,63.0,0.5924962816622851,0.9230678660607966,0.6764709037266956,0.19730781543335066,0.048666666666666664,0.07094534672705619,0,0,2,0,0
C8B,1776.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.242919153289131,713.0,-0.01176195,3.0666072645280413e-06,2.0,7.709757677315714,2.575397171107562,0.2960367705925915,0.1004696436910857,0.0190269692164335,0.12695526552728706,0,0,1,0,0
CA6,942.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.681673023261844,264.0,0.03084746,1.925469388043013e-07,3.0,0.3757309352869001,1.076218627596596,0.8539110468758603,0.11520439305824975,-0.1890666666666667,0.2691495288661841,0,0,2,0,0
CACNA1E,6942.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.764830133386386,832.0,0.009653621999999999,4.1100815478365905e-07,2.0,3.3477894449683614,2.2084039189096303,0.2960367705925915,0.1004696436910857,0.09783333333333333,0.13574108524032885,0,0,4,0,0
CELF3,1398.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.207433824679608,255.0,0.02879102,2.7452327803118863e-06,7.0,1.0563882282458128,1.904580683453136,0.2960367705925915,0.1004696436910857,0.3909,0.3918,0,0,1,0,0
CEP350,9354.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.766804835423017,211.0,0.01583103,0.0001304866764322465,20.0,10.038561038968952,0.7084640263985704,0.032411630087044015,0.007702890999920149,0.07433333333333332,0.10370979810134733,0,0,2,0,0
CFHR5,1710.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.73302591723343,853.0,-0.02369287,0.0,1.0,3.3519811593635205,3.2313081829535824,0.2960367705925915,0.1004696436910857,0.3976,0.3985,0,0,1,0,0
CHI3L1,1152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.953343343892893,453.0,0.03129605,1.931747952540726e-06,3.0,8.58211855718246,1.7382585805973825,0.6134569674074152,0.16101061668992098,0.0190269692164335,0.12695526552728706,0,0,2,0,0
CKS1B,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.62119962337714,224.0,0.03538236,0.00011657605792079962,45.0,9.900330863868355,0.6138620264079734,0.049521526422534205,0.010176262860275,-0.0033,0.0043,0,0,1,0,0
CLCC1,1656.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.747472829601136,216.0,0.01873239,0.00012028459815785513,8.0,9.75088585928427,0.5145394449740688,0.030622976963722542,0.0149266685175392,0.05555,0.05474999999999999,0,0,1,0,0
CNTN2,3123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.322120702598664,431.0,0.03723388,1.5079147748351169e-05,8.0,2.5845960573698856,1.5080653833070168,0.4568640328689987,0.17625591563769896,0.207575,0.33006580688553605,1,0,3,0,0
COL24A1,5145.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.008505766549547,863.0,-0.01222789,0.0,1.0,2.718360541058734,1.3034010538681646,0.2960367705925915,0.1004696436910857,-0.4294,0.4285,0,0,1,0,0
COL8A2,2112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.703438094335414,282.0,0.02710964,1.5250522232071665e-05,14.0,6.921740611135662,1.9589285604447624,0.05220324505717608,0.01699112849386835,-0.01315,0.01225,0,0,1,0,0
COPA,3702.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.842077903167528,358.0,0.02661537,0.00011205566151939669,61.0,12.43251338253382,0.5252429183605398,0.26158040682431,0.2638025712288922,0.3909,0.3918,0,0,1,0,0
CR2,3279.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.771341803385564,354.0,0.0296259,0.0002114315503602389,7.0,3.694741403461944,2.842937094668911,0.08587879437896882,0.1273639180310175,0.0605,0.0591,0,0,1,0,0
CSMD2,10464.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.070761417601766,907.0,0.01593501,0.0,1.0,4.713493260683271,1.5856947378223412,0.3312786367743588,0.24301610982414576,-0.05062000000000001,0.15206092726272585,0,0,2,0,0
DDX59,1860.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.504811230519767,276.0,0.01322531,2.9969587036578834e-08,2.0,8.351789758027513,0.4428957057743415,0.03680406507790565,0.011735096812545741,0.40785,0.40705,0,0,1,0,0
DHX9,3813.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.3621182675484,517.0,0.02296763,0.001001777876772698,221.0,11.900042241935274,0.4551195385512717,0.05882177660720731,0.016044069799010824,0.2450666666666667,0.3457282298119275,0,0,2,0,0
DISP1,4575.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.853180998724387,210.0,0.004812089,0.0,1.0,7.541529349518268,0.893200302450991,0.6549675115005701,0.2321593928208916,0.04953333333333334,0.06708131052850877,0,0,2,0,0
DLGAP3,2940.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.204005331418003,534.0,0.02765677,6.502311254991196e-06,8.0,2.9795180834005563,0.9297585042724128,0.2960367705925915,0.1004696436910857,0.0190269692164335,0.12695526552728706,0,0,1,0,0
DNAJC11,1680.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.248912699126986,259.0,0.03447743,3.984198067579333e-05,14.0,9.657529866183378,0.30124144323964275,0.03976833866827832,0.027118091594736063,-0.004200000000000001,0.0052,0,0,1,0,0
DNAJC16,2349.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2799682544268,188.0,0.03351164,9.747810420795834e-07,4.0,8.642183539433345,0.308648575679994,0.2960367705925915,0.1004696436910857,0.0190269692164335,0.12695526552728706,0,0,1,0,0
DOCK7,6390.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.76032426943547,474.0,0.004226009,0.00019221967093953083,51.0,9.362439140916807,0.5963931730046333,0.2960367705925915,0.1004696436910857,-0.01155,0.01155,0,0,1,0,0
DPH2,1470.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.73929343339487,214.0,0.03941317,1.7834127325798927e-05,17.0,9.141225539006783,0.6855505121643631,0.03660728930566464,0.008674877202239266,0.01485,0.01405,0,0,1,0,0
