gene,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
A3GALT2,1023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.265376757218625,452.9533428165007,0.019045648665666257,0.0,0.0,7.077828635758434,0.5180478119469034,0.325064619306003,0.10159702487955198,-0.008400000000000001,0.0132,0,0,1,0,0
AADACL3,1224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.149915778602672,454.0,0.02278783,0.0,0.0,0.059550308922830815,0.18356009977619928,0.325064619306003,0.10159702487955198,0.009866635970922395,0.08070230060027657,0,0,1,0,0
AADACL4,1224.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,17.149915778602672,454.0,0.02278783,0.0,0.0,0.04820759850628501,0.1665827075701098,0.325064619306003,0.10159702487955198,-0.01145,0.01355,1,0,3,0,0
ABCA4,6822.0,0.375,0.0,0.0,0.625,0.0,0.0,0.0,0.0,18.96714321545631,370.0,-0.001895926,0.0,1.0,2.6099703024388585,1.0694388221826416,0.9369275868298712,0.048471723731363374,0.11112727272727274,0.17831716937121336,0,0,8,0,0
ABCD3,1980.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.81072412480923,348.0,-0.007712561,0.00016227685446233104,50.0,10.518768775223002,0.4999123991492032,0.05253725270861189,0.023425239623920884,0.0128,0.033987350588123216,0,0,1,0,0
ABL2,3549.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,18.32539769382264,301.0,0.0055768530000000005,0.00013322127512867526,35.0,10.053691063332245,0.4274798522737904,0.4122670340558948,0.36740281811060416,0.02435,0.043335291622417865,0,0,4,0,0
ACADM,1278.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.22067023076923,578.0,-0.01324586,8.213403646317276e-05,49.0,9.956286803467764,0.5450054161467447,0.015263867548815547,0.012877665963644102,0.2386,0.2365,0,0,1,0,0
ACAP3,2505.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,20.73398019066006,273.0,0.02773012,2.23720235201786e-08,2.0,11.3653388911635,0.8922023904927083,0.325064619306003,0.10159702487955198,0.009866635970922395,0.08070230060027657,0,0,4,0,0
ACBD6,849.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0508825108068,445.0,0.01167259,2.050000935228513e-06,3.0,8.936676987730971,0.3669459651133752,0.04634651181737486,0.03414872991164439,0.016499999999999997,0.039081453401837545,0,0,1,0,0
ACOT11,1824.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.39207986405974,415.0,0.01756964,7.678666519753551e-08,4.0,5.770421164606223,1.471826586269933,0.1353665404607882,0.07634637815101956,0.10698333333333332,0.186814135945032,0,0,3,0,0
ACTL8,1101.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,17.931356766145438,416.0,0.02650356,0.0,1.0,0.9409888852882672,0.838819146896538,0.325064619306003,0.10159702487955198,-0.4788333333333334,0.34368066896789845,0,0,2,0,0
ACTN2,2685.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.70448694205385,682.0,-0.009612596,0.00024635454564851135,62.0,9.20611132261299,0.9050909187939676,0.39039735950280735,0.3048845931707788,0.08189999999999999,0.0776,0,0,6,0,0
ACTRT2,1134.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,18.23261907052082,634.0,0.01910433,0.0,0.0,0.0160689165320628,0.11139774979917244,0.325064619306003,0.10159702487955198,0.009866635970922395,0.08070230060027657,0,0,2,0,0
ADAM15,2592.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,20.69431792441802,214.0,0.04370952,7.289549375923378e-05,31.0,10.205829489902484,0.4633921189630662,0.06040614768572498,0.08320313228771056,0.0612,0.06552137055953576,0,0,3,0,0
ADAM30,2373.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,18.57346672099513,560.0,0.009313993000000001,0.0,0.0,0.08119517509156908,0.26216041473175866,0.8584519551767855,0.10291155619201353,0.061783333333333336,0.0708973534218466,0,0,3,1,0
