,gene,transcript,protein_change,score,pvalue,qvalue,info
244,SLC31A2,ENST00000259392,.,.,2.424816497995443,0.293737470788558,.
245,SLC25A5,ENST00000317881,.,.,2.419079367247485,0.296433621029644,.
246,ARHGAP35,ENST00000404338,.,.,2.4156731185555733,0.29755815802165897,.
247,NOTCH1,ENST00000277541,.,.,2.413417038251349,0.297901859691081,.
248,ATM,ENST00000278616,.,.,2.401213836159989,0.30516080381364896,.
249,ZFP36L2,ENST00000282388,.,.,2.3979443515951417,0.30608503438775203,.
250,NIPBL,ENST00000282516,.,.,2.3946992967819947,0.30608503438775203,.
251,RUNX1,ENST00000300305,.,.,2.3946992967819947,0.30608503438775203,.
252,KCNJ8,ENST00000240662,.,.,2.39147830934591,0.306689059093661,.
253,CMPK1,ENST00000371873,.,.,2.390409933697884,0.306689059093661,.
254,CHD8,ENST00000399982,.,.,2.3788280611480688,0.31157827956604195,.
255,OGT,ENST00000373719,.,.,2.3777903199568087,0.31157827956604195,.
256,GABRA3,ENST00000370314,.,.,2.3767550525252035,0.31157827956604195,.
257,SLC12A9,ENST00000354161,.,.,2.3767550525252035,0.31157827956604195,.
258,AJUBA,ENST00000262713,.,.,2.37469189196143,0.31185325212385,.
259,COX7B,ENST00000481445,.,.,2.370594743820385,0.31359840247751397,.
260,PYGL,ENST00000216392,.,.,2.3625146134105934,0.31826348403182697,.
261,COL9A3,ENST00000343916,.,.,2.3585302324190045,0.319446101313635,.
262,SCN5A,ENST00000413689,.,.,2.356551666436917,0.319446101313635,.
263,PHKA1,ENST00000373542,.,.,2.3536006167000343,0.319446101313635,.
264,GPR34,ENST00000378142,.,.,2.352621372808484,0.319446101313635,.
265,DNMT3A,ENST00000264709,.,.,2.34872632892496,0.319446101313635,.
266,TPH2,ENST00000333850,.,.,2.3477580019197806,0.319446101313635,.
267,BEST2,ENST00000549706,.,.,2.3477580019197806,0.319446101313635,.
268,DNMT3B,ENST00000328111,.,.,2.3458278010451434,0.319446101313635,.
269,GLT1D1,ENST00000281703,.,.,2.343906140910272,0.319446101313635,.
270,CTCF,ENST00000264010,.,.,2.342948490066,0.319446101313635,.
271,GATA6,ENST00000269216,.,.,2.3419929462659916,0.319446101313635,.
272,CLCN4,ENST00000380833,.,.,2.334423351905151,0.319446101313635,.
273,CNTNAP5,ENST00000431078,.,.,2.333486362368224,0.319446101313635,.
274,ATP2B4,ENST00000357681,.,.,2.3325513900331503,0.319446101313635,.
275,MECP2,ENST00000453960,.,.,2.3325513900331503,0.319446101313635,.
276,COL4A4,ENST00000396625,.,.,2.331618426233104,0.319446101313635,.
277,GABRE,ENST00000370328,.,.,2.331618426233104,0.319446101313635,.
278,ACTA1,ENST00000366684,.,.,2.32975848984898,0.319446101313635,.
279,PPARG,ENST00000287820,.,.,2.328831500208021,0.319446101313635,.
280,IL2RG,ENST00000374202,.,.,2.326983435794208,0.319446101313635,.
281,CACNA1C,ENST00000347598,.,.,2.3260623442890163,0.319446101313635,.
282,ABCB4,ENST00000265723,.,.,2.324226001249019,0.319446101313635,.
283,PDCL,ENST00000259467,.,.,2.324226001249019,0.319446101313635,.
284,KIAA0040,ENST00000545251,.,.,2.320576446310986,0.319634803651963,.
285,CNGA2,ENST00000329903,.,.,2.316957304684254,0.319634803651963,.
286,NEFM,ENST00000221166,.,.,2.3151589812786915,0.319634803651963,.
287,ING1,ENST00000375774,.,.,2.3151589812786915,0.319634803651963,.
288,PAH,ENST00000553106,.,.,2.3133680736608104,0.319634803651963,.
289,SLC26A3,ENST00000340010,.,.,2.3115845209203942,0.319634803651963,.
290,USP9X,ENST00000324545,.,.,2.3098082628945913,0.319634803651963,.
291,MID1,ENST00000317552,.,.,2.307157423645875,0.319634803651963,.
292,MYO15A,ENST00000205890,.,.,2.3053991439895354,0.319634803651963,.
293,MAOB,ENST00000378069,.,.,2.3053991439895354,0.319634803651963,.
294,GATA3,ENST00000379328,.,.,2.3045226664329066,0.319634803651963,.
295,U2AF1,ENST00000291552,.,.,2.3027750001633867,0.319634803651963,.
296,MAF,ENST00000326043,.,.,2.3027750001633867,0.319634803651963,.
297,PDHA1,ENST00000379806,.,.,2.301034338587085,0.319634803651963,.
298,ABCA6,ENST00000284425,.,.,2.3001666170558592,0.319634803651963,.
299,TMEM30A,ENST00000230461,.,.,2.3001666170558592,0.319634803651963,.
300,LRP5,ENST00000294304,.,.,2.2967129648044433,0.321095473255794,.
301,KIF5C,ENST00000435030,.,.,2.2932865605863455,0.321095473255794,.
302,EGFR,ENST00000275493,.,.,2.2924341668251675,0.321095473255794,.
303,SEPT6,ENST00000343984,.,.,2.2924341668251675,0.321095473255794,.
304,ATG4A,ENST00000372232,.,.,2.2890412239278293,0.32255284004537,.
305,CDKL5,ENST00000379989,.,.,2.285674583177872,0.324000681561812,.
306,TFAP2D,ENST00000008391,.,.,2.2823338399208417,0.325439090885964,.
307,ARHGEF6,ENST00000250617,.,.,2.2749098218416357,0.32952680181936,.
308,PRRX1,ENST00000239461,.,.,2.274092710628057,0.32952680181936,.
309,CYP11B1,ENST00000292427,.,.,2.269222067256716,0.33171565390455393,.
310,UPF1,ENST00000262803,.,.,2.268415577736366,0.33171565390455393,.
311,CYBB,ENST00000378588,.,.,2.2636078406464626,0.33387653343913803,.
312,YPEL2,ENST00000312655,.,.,2.2628117002183674,0.33387653343913803,.
313,SHOX,ENST00000381578,.,.,2.2564945781946752,0.33736941111601504,.
314,PAX1,ENST00000398485,.,.,2.2549295513410472,0.33736941111601504,.
315,CHST7,ENST00000276055,.,.,2.254149147749376,0.33736941111601504,.
316,COL6A2,ENST00000300527,.,.,2.2479558951036664,0.34113538990792996,.
317,PLS3,ENST00000420625,.,.,2.245656007212086,0.341616583834161,.
318,HADHB,ENST00000317799,.,.,2.2441294872506132,0.341616583834161,.
319,FLNA,ENST00000369850,.,.,2.2410924505251315,0.341616583834161,.
320,FOXO1,ENST00000379561,.,.,2.239581859499893,0.341616583834161,.
321,SOX9,ENST00000245479,.,.,2.2388285297673733,0.341616583834161,.
322,FZD8,ENST00000374694,.,.,2.235828210532774,0.341616583834161,.
323,MSX2,ENST00000239243,.,.,2.235828210532774,0.341616583834161,.
324,SOX7,ENST00000554914,.,.,2.235081358273216,0.341616583834161,.
325,IDH2,ENST00000330062,.,.,2.2343357881640906,0.341616583834161,.
326,L1CAM,ENST00000370060,.,.,2.2335914958107055,0.341616583834161,.
327,MYH11,ENST00000396324,.,.,2.230627016846966,0.341616583834161,.
328,COL2A1,ENST00000380518,.,.,2.230627016846966,0.341616583834161,.
329,POU3F1,ENST00000373012,.,.,2.229889048136003,0.341616583834161,.
330,FOXL2,ENST00000330315,.,.,2.226217897941911,0.34347571932135607,.
331,RPS6KA6,ENST00000262752,.,.,2.2240300117937357,0.344170654678995,.
332,STAG2,ENST00000218089,.,.,2.211835971781937,0.350806123666808,.
333,FLNC,ENST00000325888,.,.,2.210423630758679,0.350806123666808,.
334,TP73,ENST00000378295,.,.,2.2083136939029866,0.350806123666808,.
335,SCN8A,ENST00000354534,.,.,2.207612653424851,0.350806123666808,.
336,NKX2-2,ENST00000377142,.,.,2.205516296263935,0.350806123666808,.
337,SHH,ENST00000297261,.,.,2.2048197532406806,0.350806123666808,.
338,HOXB3,ENST00000470495,.,.,2.203430009712675,0.350806123666808,.
339,SULF1,ENST00000260128,.,.,2.2027368020923883,0.350806123666808,.
340,GK,ENST00000378943,.,.,2.2027368020923883,0.350806123666808,.
341,RPL10,ENST00000424325,.,.,2.2020446991859086,0.350806123666808,.
342,BTK,ENST00000308731,.,.,2.2013536974778356,0.350806123666808,.
343,UBE2A,ENST00000371558,.,.,2.1986006329057495,0.350806123666808,.
344,IRF2,ENST00000393593,.,.,2.1979150850413722,0.350806123666808,.
345,HAND2,ENST00000359562,.,.,2.196547227274691,0.350806123666808,.
346,KMT2B,ENST00000222270,.,.,2.1958649105877543,0.350806123666808,.
347,KLHL4,ENST00000373114,.,.,2.1951836642019424,0.350806123666808,.
348,ACVR2A,ENST00000241416,.,.,2.1931463134042875,0.350806123666808,.
349,NKX2-1,ENST00000354822,.,.,2.1917933699988827,0.350806123666808,.
350,PTPN6,ENST00000456013,.,.,2.1897718249280205,0.350806123666808,.
351,ARX,ENST00000379044,.,.,2.1897718249280205,0.350806123666808,.
352,FOXF2,ENST00000259806,.,.,2.189100062254404,0.350806123666808,.
353,PKD2,ENST00000237596,.,.,2.180460407381236,0.35684388918822707,.
354,DNER,ENST00000341772,.,.,2.1758785090065556,0.35961274190075004,.
355,PITX2,ENST00000306732,.,.,2.1739295402222782,0.360215498968606,.
356,WDR44,ENST00000254029,.,.,2.1719892786991277,0.360814879246165,.
357,GPM6B,ENST00000316715,.,.,2.1694156742379604,0.361945542555747,.
358,PTPRD,ENST00000381196,.,.,2.1674954302168685,0.36253676460449896,.
359,WFS1,ENST00000226760,.,.,2.166219968266626,0.362593040736259,.
360,GNE,ENST00000396594,.,.,2.1649482412029886,0.362649005088896,.
