gene,score
A1CF,0.009964923471620635
A2M,0.0008465583848563642
AACS,0.02086892193708668
AADACL2,2.6058949423880643e-05
AADAT,0.06785449781245981
AANAT,0.020066449111734556
AARS2,0.08457921502566214
AASDHPPT,0.058290465795101616
AASS,0.02857836009514988
AATF,0.05674117859294765
ABAT,0.13160303352950725
ABCA1,0.12178625693314217
ABCA12,0.30209328029462434
ABCA3,0.11522840166407149
ABCA4,0.42225230968618
ABCB6,0.382090160129693
ABCB8,0.17109369532409643
ABCC4,0.12267312211121785
ABCC5,0.2554409673383441
ABCD3,0.39518552787106354
ABCD4,0.07914180209343813
ABCF1,0.4152481157407536
ABHD1,0.03846106764586048
ABHD11,0.007943068450116844
ABHD12B,0.0012597330502953396
ABHD14B,0.008496797695688835
ABHD15,0.09453418677890942
ABHD16A,0.01940152924580318
ABHD17A,0.2092565653516923
ABHD2,0.0004004322348775419
ABHD4,0.16194220516080532
ABI1,0.0057442314174588685
ABI3BP,0.04552963369263285
ABL1,0.13291698986784223
ABL2,0.1874169558509852
ABLIM1,0.06454920626198248
ABRA,0.0
ABRACL,0.018150964857273418
ABTB1,0.024292816742561653
ACAD8,0.3469426420634115
ACADL,0.2751854833336055
ACADVL,0.2166124878450204
ACAP2,0.03920804045394909
ACAT1,0.13207853921124796
ACAT2,0.16973456797704523
ACBD5,0.1446243334237458
ACBD6,0.04058285264642039
ACCS,0.013371978005755295
ACE,0.008019235348288328
ACER1,0.050355527183587906
ACER3,0.020208813724349847
ACHE,0.11421972823875812
ACIN1,0.0010660874430713444
ACKR3,0.0008465583848563642
ACKR4,0.08590002286755423
ACO2,0.023777400587575374
ACOT1,0.03949495148787382
ACOT11,0.0034097915619471075
ACOT2,0.046029838312129125
ACOT8,0.030358516151023782
ACOX2,0.008372378670263594
ACP5,0.017140039143909973
ACP6,0.0030492313889984393
ACPP,0.06363380575829816
ACR,0.12516892514975267
ACRV1,0.010875576122587511
ACSBG1,0.0024933043443292587
ACSF3,0.0006100885473178578
ACSL1,0.03288322365153066
ACSL3,0.08520235790437101
ACSL6,0.0339679361662047
ACSM2A,0.022845990679598614
ACSM4,0.07612733715498271
ACSS1,0.04318508465288744
ACSS2,0.08170665268729965
ACSS3,0.12213991711610328
ACTA2,0.34651928385271913
ACTBL2,0.08020676782433875
ACTG1,0.5949391787766456
ACTL9,0.08101966774391833
ACTN1,0.16761521659455803
ACTR2,0.2419717854030693
ACTR3,0.18111430241394563
ACVR1,0.22384577257021868
ACVR2A,0.4386288816945565
ACY3,0.14425783996466549
ADAD1,0.07933643167529196
ADAM10,0.1272861789181262
ADAM17,0.04391638073793605
ADAM22,0.03217592092493238
ADAM8,0.0012244926315397022
ADAMTS1,0.04759302664987367
ADAMTS14,0.001022137221551481
ADAMTS15,0.02264286485273196
ADAMTS17,0.05854570788572949
ADAMTS3,0.10519449344204462
ADAMTS6,0.038406992113569884
ADAMTS7,0.04115287656633688
ADAMTSL3,0.05480998606331707
ADARB2,0.27750743475530226
ADAT1,0.2124046814686907
ADCK2,0.025822591356527674
ADCY1,0.150315811383164
ADCY10,0.06859745530125703
ADCY2,0.036747133650989416
ADCY3,0.130973048385656
ADCY7,0.14032528755872697
ADCYAP1,0.0031662493529302544
ADCYAP1R1,0.025857674017766567
ADD2,0.0013390763076194963
ADH1A,0.0005925978463049734
ADI1,0.05016963343486597
ADIPOR1,0.15051210258746422
ADIPOR2,0.018547899578158347
ADK,0.15907604493472244
ADNP,0.006190759487189716
ADNP2,0.00010428273901341114
ADORA1,0.0373458412281823
ADORA2A,0.00019998536103576434
ADORA2B,0.020011755563591183
ADPGK,0.02749890766528568
ADPRHL1,0.02801297279533098
ADPRHL2,0.00021739717244741218
ADPRM,0.1841722762766408
ADRA1A,0.0008377887527688979
ADRA1B,0.02554243902355265
ADRA1D,0.05813767979099876
ADRA2A,0.04798448672387186
ADRB1,0.22453422125444625
ADRBK1,0.0765456323093547
ADRM1,0.06341724511188705
AEN,0.036786919354839395
AFAP1L1,0.03594208525674804
AFF1,0.03357076408262045
AFF3,0.04456679511620277
AFF4,0.25846957937568177
AGAP2,0.14160167526338785
AGER,0.010394580123011858
AGL,0.015059801878670528
AGO3,0.004995881896979128
AGPAT1,0.08003200152606924
AGPAT2,0.28963745253978074
AGPAT5,0.06753262279432554
AGPAT9,0.0594536182346652
AGR3,0.012324745591649455
AGTPBP1,0.028301221359439094
AGTR1,0.11207890219266695
AGTR2,0.11245847521159287
AGXT,0.31531864915707264
AHI1,0.18985525830340616
AHSP,0.08391485577801908
AICDA,0.05812072014612664
AIF1,0.0463254275745523
AIF1L,0.1818159122137208
AIFM2,0.0002696535588244716
AIFM3,0.015744223063418106
AIG1,0.18352326587773188
AIM1,0.062058092324836535
AIMP2,0.0189142566417992
AIPL1,0.18614892134617617
AJAP1,0.07753662851469466
AJUBA,0.4749379658684729
AK3,0.10475823526257362
AK5,0.1470449931324456
AKAP1,0.001551013348767675
AKAP11,0.05146361449392878
AKAP13,5.212571926975703e-05
AKAP4,0.021790421235003007
AKAP5,0.017214128193251268
AKAP6,0.026526951109912524
AKAP7,0.017203540173376337
AKAP8,0.015473958443219384
AKIRIN2,0.17190692753202297
AKR1C1,0.0
AKR1C3,0.16352561293262904
AKR7A3,0.0
AKT1,0.38953871030782294
AKT2,0.05469579471499751
AKT3,0.01663369529986396
ALCAM,0.0146270524094526
ALDH1B1,0.07253069243048618
ALDH1L2,0.08066720945278572
ALDH2,0.0056514929707497715
ALDH3A2,0.0476381051843704
ALDH3B2,0.036574939210731655
ALDH9A1,0.30547856373142934
ALG1,0.06607088645597496
ALG10,0.0661080612140586
ALG11,0.026091921249646297
ALG12,0.07025858189024488
ALG1L,0.0013831872328153366
ALG2,0.2116068910524186
ALG3,0.027701779222225574
ALK,0.15075809204934773
ALKBH6,0.005995120938275229
ALLC,0.06568150908499781
ALOXE3,0.06341724511188705
ALPI,0.16450124258615034
ALPK1,0.023708908939182274
ALPK2,0.0007501410955471884
ALS2CL,0.0012244926315397022
ALS2CR11,0.001330256810131437
ALX3,0.21525610632148892
AMBN,0.0
AMD1,0.03625793586274373
AMDHD2,0.2671098508608807
AMELX,0.3810364615512502
AMER1,1.0
AMER2,0.005475562246161205
AMIGO1,0.0015421723063724975
AMIGO3,0.005392350851386015
AMN,0.2973837381886504
