gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
RB1	17	0	14	0.0	0.0
NF1	39	0	17	0.0	0.0
KMT2D	52	0	17	0.0	0.0
CDKN2A	30	0	13	0.0	0.0
FAT1	41	0	17	0.0	0.0
TP53	199	0	43	0.0	0.0
PTEN	26	0	10	0.0	0.0
FLNC	41	0	10	0.0	0.0
RASA1	22	0	10	1e-05	0.0041730000000000005
HLA-A	6	0	5	1e-05	0.0041730000000000005
FAT2	19	0	7	2e-05	0.007587272727272728
ATAD2B	6	0	5	7e-05	0.0243425
PPARGC1A	6	0	5	9e-05	0.028890000000000002
PRDM12	3	0	3	0.00016	0.04769142857142857
PGR	11	0	4	0.00023	0.063986
TANC2	9	0	4	0.00036	0.0938925
KDM5D	4	0	4	0.00044	0.10800705882352941
TIMELESS	9	0	5	0.00056	0.1229936842105263
DEPDC4	2	0	2	0.00056	0.1229936842105263
OR4C12	24	0	6	0.00063	0.1314495
TAP2	7	0	4	0.00083	0.16493285714285716
MAK16	2	0	2	0.00104	0.1972690909090909
RHAG	4	0	3	0.00114	0.2051725
TNFRSF10B	2	0	2	0.00118	0.2051725
KDM6A	15	0	6	0.00152	0.2537184
BTNL2	5	0	3	0.00161	0.258405
ZNF37A	7	0	3	0.00176	0.258726
C2CD5	12	0	5	0.00178	0.258726
ZNF750	4	0	2	0.00181	0.258726
GRIK5	7	0	3	0.00186	0.258726
SCN10A	28	0	6	0.00195	0.2624951612903226
SLC26A5	10	0	4	0.00204	0.2631308333333333
ATAD5	11	0	5	0.00214	0.2631308333333333
RALGAPB	13	0	6	0.00221	0.2631308333333333
PGM1	5	0	3	0.00223	0.2631308333333333
FH	5	0	3	0.00227	0.2631308333333333
NLRP13	28	0	7	0.00246	0.2774481081081081
MAP2K4	2	0	2	0.00262	0.2788785365853658
EXOC2	12	0	4	0.00265	0.2788785365853658
COPS2	6	0	3	0.00271	0.2788785365853658
B2M	5	0	3	0.00274	0.2788785365853658
ZUFSP	5	0	3	0.00287	0.2816775
STAB1	8	0	4	0.00293	0.2816775
SLC41A2	4	0	3	0.00297	0.2816775
IL11RA	3	0	3	0.00318	0.2882461111111111
RGS14	6	0	2	0.00327	0.2882461111111111
PDE11A	13	0	4	0.00336	0.2882461111111111
MCM8	5	0	3	0.00343	0.2882461111111111
PMS2	6	0	3	0.00358	0.2882461111111111
ITGB3	7	0	3	0.00359	0.2882461111111111
FRK	8	0	4	0.0036	0.2882461111111111
PPFIBP1	8	0	4	0.00368	0.2882461111111111
ZCCHC16	6	0	3	0.00371	0.2882461111111111
VPS8	17	0	7	0.00373	0.2882461111111111
ARID1A	15	0	5	0.004	0.3034909090909091
KLHL22	5	0	2	0.00452	0.3367179310344828
MYH7	35	0	9	0.0046	0.3367179310344828
HIST1H2BC	7	0	3	0.00468	0.3367179310344828
MAPKBP1	7	0	3	0.0049	0.34657118644067797
C7orf61	3	0	2	0.00523	0.354384
CMAS	4	0	3	0.00535	0.354384
ARHGAP35	16	0	5	0.00536	0.354384
ITGB5	6	0	3	0.00538	0.354384
FAM188A	3	0	2	0.00546	0.354384
KIAA1210	19	0	4	0.00552	0.354384
C16orf86	2	0	2	0.00565	0.35723409090909086
TBC1D19	4	0	3	0.0059	0.3674731343283582
AIDA	2	0	2	0.00601	0.36770782608695657
LPIN1	10	0	4	0.00608	0.36770782608695657
KIF1B	21	0	6	0.00642	0.37239489130434783
KRT24	4	0	3	0.00655	0.37239489130434783
ZNF404	3	0	3	0.00664	0.37239489130434783
CS	2	0	2	0.00672	0.37239489130434783
SPACA7	2	0	2	0.00686	0.37239489130434783
ZIC5	5	0	2	0.00693	0.37239489130434783
ANKRD22	3	0	2	0.00707	0.37239489130434783
TMEM205	2	0	2	0.00707	0.37239489130434783
NSD1	19	0	6	0.0072	0.37239489130434783
PTCH1	10	0	4	0.00728	0.37239489130434783
FTH1	3	0	2	0.00729	0.37239489130434783
OR2B3	10	0	3	0.00741	0.37239489130434783
SUV39H2	2	0	2	0.00745	0.37239489130434783
SGPP1	1	0	1	0.00751	0.37239489130434783
EDEM2	6	0	3	0.00755	0.37239489130434783
U2SURP	8	0	4	0.00773	0.37239489130434783
SMAP2	5	0	3	0.00775	0.37239489130434783
NCOA5	4	0	2	0.00788	0.37239489130434783
ZNF343	1	0	1	0.00791	0.37239489130434783
GINM1	3	0	2	0.00813	0.37239489130434783
DOCK4	18	0	5	0.00813	0.37239489130434783
CYLD	8	0	4	0.00813	0.37239489130434783
ANXA13	3	0	2	0.00821	0.37239489130434783
ITGA8	23	0	6	0.00861	0.3863390322580645
KIAA1524	12	0	4	0.00889	0.39465925531914897
CACNG8	6	0	2	0.00922	0.39906844660194174
DMAP1	3	0	2	0.00939	0.39906844660194174
NOSTRIN	3	0	2	0.00958	0.39906844660194174
SLC4A8	10	0	3	0.00968	0.39906844660194174
PAN3	9	0	3	0.0097	0.39906844660194174
ST3GAL6	4	0	3	0.00975	0.39906844660194174
FGFRL1	3	0	2	0.00977	0.39906844660194174
RNASE8	3	0	2	0.00984	0.39906844660194174
RUFY2	4	0	3	0.00985	0.39906844660194174
DACH1	6	0	3	0.00999	0.40084875000000003
VAX1	7	0	2	0.010550526471270916	0.4174382137925867
IGF2R	20	0	5	0.010656777177445996	0.4174382137925867
MLPH	7	0	3	0.01070354394339966	0.4174382137925867
ANGPT2	3	0	2	0.01112904123309777	0.4278617677365774
OSBPL5	7	0	3	0.011192442862579187	0.4278617677365774
FAN1	4	0	2	0.011278407488862573	0.4278617677365774
CALR3	3	0	2	0.011440207754172815	0.4300899725960645
MRGPRX1	10	0	3	0.01187126797013189	0.43490622158727327
LY6G6D	3	0	2	0.011885236159642492	0.43490622158727327
GPA33	5	0	3	0.011926058437686345	0.43490622158727327
CAPN5	6	0	3	0.012036301485279604	0.43490622158727327
CBLL1	10	0	3	0.012089413300772513	0.43490622158727327
OAT	2	0	2	0.012193634922570418	0.43490631223834486
METTL4	4	0	2	0.012495158126226088	0.43692437072629753
ARHGAP10	4	0	2	0.0126806999746386	0.43692437072629753
ZGPAT	4	0	2	0.012696961617085032	0.43692437072629753
GFRA2	3	0	2	0.01272264631043257	0.43692437072629753
NOTCH1	23	0	5	0.012838124093307486	0.43692437072629753
DSEL	15	0	4	0.012891914191419142	0.43692437072629753
UFL1	4	0	3	0.012983134907754827	0.43692437072629753
TDRD3	8	0	4	0.013315401925407118	0.4432895333955405
GPR158	19	0	5	0.013384730699218332	0.4432895333955405
COMMD2	2	0	2	0.01359231218822634	0.4441989091420031
P2RX1	1	0	1	0.013643309321108929	0.4441989091420031
ZEB1	19	0	5	0.013974873178025909	0.4441989091420031
ANKRD36	8	0	3	0.014020132910859994	0.4441989091420031
PCDHGA11	15	0	4	0.014021115800395395	0.4441989091420031
RAB4A	2	0	2	0.01405086412814388	0.4441989091420031
CYTH4	4	0	2	0.014270831846788349	0.4452351199926253
MSLNL	5	0	2	0.014430222658335618	0.4452351199926253
CYP2J2	4	0	2	0.01449884734163634	0.4452351199926253
AGL	10	0	3	0.014510418480468976	0.4452351199926253
CUL3	14	0	4	0.014655235582911996	0.44557303489798905
N6AMT2	2	0	2	0.015006002400960384	0.44557303489798905
SLC28A1	10	0	3	0.01508113651444773	0.44557303489798905
SLC25A10	3	1	2	0.015104371205026735	0.44557303489798905
ZNF80	11	0	5	0.01512950859356088	0.44557303489798905
DYNC1H1	24	0	4	0.015162082663674682	0.44557303489798905
SMAD5	3	0	2	0.01548730815097028	0.45194781058740546
VNN2	14	0	4	0.01563135023603339	0.452983503715051
HOXA3	9	0	3	0.015801033387583548	0.4533977122592309
HAUS3	2	0	2	0.015862944162436547	0.4533977122592309
USP13	12	0	4	0.016021789633902106	0.4548226404236292
LPAR1	1	0	1	0.0161404867970818	0.45509629327177265
ZNF761	1	0	1	0.01638699528054536	0.4589458476893677
NUP205	14	0	5	0.016905313339982755	0.4682598798570601
MRGPRX2	3	0	2	0.016943983191568673	0.4682598798570601
POLR3D	1	0	1	0.017207557559280037	0.47241537957154994
LCE3D	3	0	2	0.017396447645390813	0.4731321484281197
CHRNA1	10	0	3	0.017638550816664902	0.4731321484281197
ATP13A5	12	0	4	0.017663787469309168	0.4731321484281197
HADHA	4	0	2	0.017799295147912144	0.4731321484281197
SESTD1	8	0	3	0.01780056249777493	0.4731321484281197
ZNF786	7	0	3	0.01818876298222958	0.475183423306557
PRDM11	1	0	1	0.01832911763627699	0.475183423306557
OTUD6A	2	0	2	0.01841451063437989	0.475183423306557
MROH8	6	0	4	0.01853052904660428	0.475183423306557
MLKL	3	0	2	0.01861469443979077	0.475183423306557
BYSL	4	0	2	0.018633077439069837	0.475183423306557
NRXN3	23	0	5	0.018674833793979235	0.475183423306557
ALDH1L1	8	0	3	0.01914828431372549	0.47914364526698394
SUMO4	1	0	1	0.019264110961279137	0.47914364526698394
MAML2	12	0	5	0.019283799679888924	0.47914364526698394
SLITRK4	9	0	3	0.019289751355105033	0.47914364526698394
METTL7B	2	0	2	0.019498118431571353	0.48145353973341576
OR1S2	11	0	2	0.019689690478065684	0.48254980566182526
SLFN12L	2	0	1	0.019773787866803765	0.48254980566182526
CHORDC1	6	0	3	0.020056961771430865	0.48611151558923404
PPP1R13L	6	0	2	0.020245373932056526	0.48611151558923404
ROBO1	8	0	4	0.02034049996948925	0.48611151558923404
OPRK1	6	0	2	0.020385697394707872	0.48611151558923404
PRELP	4	0	2	0.020568090664143647	0.48624904480552483
ARIH2	3	0	2	0.02062451016788351	0.48624904480552483
FAM49B	3	0	2	0.02090257310674944	0.4881045425654531
AIM2	5	0	2	0.02093714668564968	0.4881045425654531
PHF19	4	0	2	0.02121205693316081	0.49040807404656583
CLIC2	1	0	1	0.02139815547899771	0.49040807404656583
CNTRL	15	0	5	0.021740075655463282	0.49040807404656583
OR2G3	10	0	3	0.02189860943830067	0.49040807404656583
LMF2	6	0	2	0.021930786438001667	0.49040807404656583
SLC4A1AP	7	0	2	0.022015763286513144	0.49040807404656583
MKRN2	4	0	2	0.022127320602748215	0.49040807404656583
PDCD4	2	0	2	0.022166559528295614	0.49040807404656583
RPIA	3	0	2	0.022247930942422355	0.49040807404656583
ZNF512B	3	0	2	0.0222950527277997	0.49040807404656583
DUSP22	8	0	4	0.02244114808913624	0.49040807404656583
