gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
NF2	11	0	11	0.0	0.0
RDH16	2	0	2	0.00059	0.029795000000000002
ITPKB	1	0	1	0.013519176952507131	0.1647860391962357
KAT6B	1	0	1	0.013608589741845053	0.1647860391962357
SPTAN1	1	0	1	0.017570678052466045	0.1647860391962357
SETD2	3	0	2	0.017946877243359655	0.1647860391962357
ANKRD30A	2	0	1	0.01880865950683695	0.1647860391962357
FRY	3	0	2	0.018841262364578427	0.1647860391962357
PKM	1	0	1	0.022581009371118888	0.1647860391962357
ADAMTS9	1	0	1	0.02334430515675701	0.1647860391962357
GRK1	1	0	1	0.02422245906404418	0.1647860391962357
RELN	1	0	1	0.02456338581710103	0.1647860391962357
TP53	6	0	2	0.02895277801905093	0.1647860391962357
JAG1	1	0	1	0.02984005729291	0.1647860391962357
SPIRE1	1	0	1	0.0337689528247729	0.1647860391962357
CARS2	1	0	1	0.034832282559476124	0.1647860391962357
BAI1	1	0	1	0.03642987249544627	0.1647860391962357
RMDN1	1	0	1	0.0365737692926633	0.1647860391962357
MAPRE1	1	0	1	0.04554771122751082	0.1647860391962357
G6PD	1	0	1	0.04633920296570899	0.1647860391962357
SLC4A4	1	0	1	0.04690871563936579	0.1647860391962357
OGFOD1	1	0	1	0.04886630179827991	0.1647860391962357
TBC1D9B	1	0	1	0.049630254603206116	0.1647860391962357
SFTPA2	1	0	1	0.05143503754757741	0.1647860391962357
NLRP8	2	0	1	0.056452523427797226	0.1647860391962357
DNMT3A	2	0	1	0.05887894488930758	0.1647860391962357
TGM3	1	0	1	0.05901445854234287	0.1647860391962357
PBRM1	1	0	1	0.06079396923825157	0.1647860391962357
DHX38	1	0	1	0.06709608158883522	0.1647860391962357
FBXO38	1	0	1	0.06796248470844093	0.1647860391962357
NFKBIE	1	0	1	0.0686294694942008	0.1647860391962357
NAP1L1	1	0	1	0.06957973838018369	0.1647860391962357
ADAM28	1	0	1	0.07044734061289186	0.1647860391962357
NUDT3	1	0	1	0.07079144839303413	0.1647860391962357
NBEAL2	1	0	1	0.07134194192765927	0.1647860391962357
CDH19	1	0	1	0.07215007215007214	0.1647860391962357
KHNYN	1	0	1	0.078125	0.1647860391962357
VANGL2	1	0	1	0.07837604827964574	0.1647860391962357
LATS2	6	0	2	0.07919537499010058	0.1647860391962357
USP24	1	0	1	0.08052178114179885	0.1647860391962357
PTCH1	2	0	1	0.08116224332440548	0.1647860391962357
